seriesName,mid,matchTitle,matchFormat,matchStatus,teamOne,teamTwo,matchDate,matchVenue,name_bat,dismissal,runs_bat,balls,fours,sixes,strikeRate,batlineup,inn,cname_bat,lname,name_bowl,overs,maidens,runs_bowl,wickets,noBalls,wides,eco,bwlineup,cname_bowl,lineup,id,name,team
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Nitish Rana,not out,4,1,1,0,400.0,6,inn1,Nitish Rana,nrana,,,,,,,,,,,6.0,9204.0,Nitish Rana,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Kumar Kartikeya,Did not bat,0,0,0,0,0.0,12,inn1,Kumar Kartikeya,Kartikeya,Kumar Kartikeya,3.0,0.0,25.0,1.0,0.0,2.0,8.3,7.0,Kumar Kartikeya,7.0,14190.0,Kumar Kartikeya,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,M Theekshana,Did not bat,0,0,0,0,0.0,12,inn1,M Theekshana,Theekshana,Maheesh Theekshana,2.0,0.0,21.0,0.0,0.0,0.0,10.5,8.0,Maheesh Theekshana,8.0,18504.0,Maheesh Theekshana,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Sandeep Sharma,Did not bat,0,0,0,0,0.0,12,inn1,Sandeep Sharma,ssharma,Sandeep Sharma,2.3,0.0,29.0,0.0,0.0,1.0,11.6,9.0,Sandeep Sharma,9.0,8356.0,Sandeep Sharma,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Sandeep Sharma,Did not bat,0,0,0,0,0.0,12,inn1,Sandeep Sharma,ssharma,Sandeep Sharma,2.3,0.0,29.0,0.0,0.0,1.0,11.6,9.0,Sandeep Sharma,9.0,36487.0,Suyash Sharma,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Tushar Deshpande,Did not bat,0,0,0,0,0.0,12,inn1,Tushar Deshpande,Deshpande,Tushar Deshpande,2.0,0.0,21.0,0.0,0.0,0.0,10.5,10.0,Tushar Deshpande,10.0,11307.0,Tushar Deshpande,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Jofra Archer,Did not bat,0,0,0,0,0.0,12,inn1,Jofra Archer,Archer,Jofra Archer,4.0,0.0,36.0,0.0,1.0,2.0,9.0,11.0,Jofra Archer,11.0,11540.0,Jofra Archer,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Philip Salt,c Yashasvi Jaiswal b Kumar Kartikeya,65,33,5,6,196.97,1,inn2,Philip Salt,Salt,,,,,,,,,,,1.0,10479.0,Philip Salt,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Virat Kohli,not out,62,45,4,2,137.78,2,inn2,Virat Kohli,Kohli,,,,,,,,,,,2.0,1413.0,Virat Kohli,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Devdutt Padikkal,not out,40,28,5,1,142.86,3,inn2,Devdutt Padikkal,Padikkal,,,,,,,,,,,3.0,13088.0,Devdutt Padikkal,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Suyash Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Suyash Sharma,ssharma,Suyash Sharma,4.0,0.0,39.0,0.0,0.0,1.0,9.8,6.0,Suyash Sharma,6.0,8356.0,Sandeep Sharma,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Suyash Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Suyash Sharma,ssharma,Suyash Sharma,4.0,0.0,39.0,0.0,0.0,1.0,9.8,6.0,Suyash Sharma,6.0,36487.0,Suyash Sharma,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Liam Livingstone,Did not bat,0,0,0,0,0.0,12,inn2,Liam Livingstone,Livingstone,Livingstone,1.0,0.0,8.0,0.0,0.0,0.0,8.0,7.0,Livingstone,7.0,10045.0,Liam Livingstone,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Krunal Pandya,Did not bat,0,0,0,0,0.0,12,inn2,Krunal Pandya,kpandya,Krunal Pandya,4.0,0.0,29.0,1.0,0.0,0.0,7.2,8.0,Krunal Pandya,8.0,11311.0,Krunal Pandya,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Josh Hazlewood,Did not bat,0,0,0,0,0.0,12,inn2,Josh Hazlewood,Hazlewood,Hazlewood,3.0,0.0,26.0,1.0,0.0,0.0,8.7,9.0,Hazlewood,9.0,6258.0,Josh Hazlewood,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Yash Dayal,Did not bat,0,0,0,0,0.0,12,inn2,Yash Dayal,Dayal,Yash Dayal,4.0,0.0,36.0,1.0,0.0,0.0,9.0,10.0,Yash Dayal,10.0,14172.0,Yash Dayal,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Bhuvneshwar Kumar,Did not bat,0,0,0,0,0.0,12,inn2,Bhuvneshwar Kumar,bkumar,Bhuvneshwar,4.0,0.0,32.0,1.0,0.0,1.0,8.0,11.0,Bhuvneshwar,11.0,1726.0,Bhuvneshwar Kumar,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Tim David,Did not bat,0,0,0,0,0.0,12,inn2,Tim David,David,,,,,,,,,,,12.0,13169.0,Tim David,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Rajat Patidar (c),Did not bat,0,0,0,0,0.0,12,inn2,Rajat Patidar,Patidar,,,,,,,,,,,12.0,10636.0,Rajat Patidar (c),Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115138,Rajasthan Royals vs Royal Challengers Bengaluru, 28th Match,Royal Challengers Bengaluru won by 9 wkts,RR,RCB,13-Apr,,Jitesh Sharma (wk),Did not bat,0,0,0,0,0.0,12,inn2,Jitesh Sharma,jsharma,,,,,,,,,,,12.0,10214.0,Jitesh Sharma (wk),Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Rohit,lbw b Vipraj Nigam,18,12,2,1,150.0,1,inn1,Rohit,rsharma,,,,,,,,,,,1.0,576.0,Rohit Sharma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Rickelton (wk),b Kuldeep Yadav,41,25,5,2,164.0,2,inn1,Rickelton,Rickelton,,,,,,,,,,,2.0,13070.0,Ryan Rickelton (wk),Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Rickelton (wk),b Kuldeep Yadav,41,25,5,2,164.0,2,inn1,Rickelton,Rickelton,,,,,,,,,,,2.0,,Ryan Rickelton (wk),Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Suryakumar Yadav,c Mitchell Starc b Kuldeep Yadav,40,28,5,2,142.86,3,inn1,Suryakumar Yadav,sky,,,,,,,,,,,3.0,7915.0,Suryakumar Yadav,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Suryakumar Yadav,c Mitchell Starc b Kuldeep Yadav,40,28,5,2,142.86,3,inn1,Suryakumar Yadav,sky,,,,,,,,,,,3.0,7915.0,Suryakumar Yadav (c),Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Suryakumar Yadav,c Mitchell Starc b Kuldeep Yadav,40,28,5,2,142.86,3,inn1,Suryakumar Yadav,sky,,,,,,,,,,,3.0,,Suryakumar Yadav,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Tilak Varma,c Abishek Porel b Mukesh Kumar,59,33,6,3,178.79,4,inn1,Tilak Varma,Varma,,,,,,,,,,,4.0,14504.0,Tilak Varma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Tilak Varma,c Abishek Porel b Mukesh Kumar,59,33,6,3,178.79,4,inn1,Tilak Varma,Varma,,,,,,,,,,,4.0,,Tilak Varma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Hardik Pandya (c),c Stubbs b Vipraj Nigam,2,4,0,0,50.0,5,inn1,Hardik Pandya,hpandya,Hardik Pandya (c),2.0,0.0,21.0,0.0,0.0,0.0,10.5,7.0,Hardik Pandya,5.0,9647.0,Hardik Pandya (c),Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Hardik Pandya (c),c Stubbs b Vipraj Nigam,2,4,0,0,50.0,5,inn1,Hardik Pandya,hpandya,Hardik Pandya (c),2.0,0.0,21.0,0.0,0.0,0.0,10.5,7.0,Hardik Pandya,5.0,,Hardik Pandya (c),Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Naman Dhir,not out,38,17,3,2,223.53,6,inn1,Naman Dhir,Dhir,,,,,,,,,,,6.0,36139.0,Naman Dhir,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Naman Dhir,not out,38,17,3,2,223.53,6,inn1,Naman Dhir,Dhir,,,,,,,,,,,6.0,,Naman Dhir,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Karn Sharma,Did not bat,0,0,0,0,0.0,12,inn1,Karn Sharma,ksharma,Karn Sharma,4.0,0.0,36.0,3.0,0.0,1.0,9.0,6.0,Karn Sharma,6.0,1844.0,Karn Sharma,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Will Jacks,not out,1,1,0,0,100.0,7,inn1,Will Jacks,Jacks,,,,,,,,,,,7.0,12258.0,Will Jacks,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Will Jacks,not out,1,1,0,0,100.0,7,inn1,Will Jacks,Jacks,,,,,,,,,,,7.0,,Will Jacks,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Santner,Did not bat,0,0,0,0,0.0,12,inn1,Santner,Santner,Mitchell Santner,4.0,0.0,43.0,2.0,0.0,3.0,10.8,8.0,Mitchell Santner,8.0,10100.0,Mitchell Santner,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Santner,Did not bat,0,0,0,0,0.0,12,inn1,Santner,Santner,Mitchell Santner,4.0,0.0,43.0,2.0,0.0,3.0,10.8,8.0,Mitchell Santner,8.0,,Mitchell Santner,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Bumrah,Did not bat,0,0,0,0,0.0,12,inn1,Bumrah,Bumrah,Jasprit Bumrah,4.0,0.0,44.0,1.0,0.0,0.0,11.0,9.0,Jasprit Bumrah,9.0,9311.0,Jasprit Bumrah,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Bumrah,Did not bat,0,0,0,0,0.0,12,inn1,Bumrah,Bumrah,Jasprit Bumrah,4.0,0.0,44.0,1.0,0.0,0.0,11.0,9.0,Jasprit Bumrah,9.0,,Jasprit Bumrah,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Boult,Did not bat,0,0,0,0,0.0,12,inn1,Boult,Boult,Trent Boult,2.0,0.0,21.0,0.0,0.0,5.0,10.5,10.0,Trent Boult,10.0,8117.0,Trent Boult,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Boult,Did not bat,0,0,0,0,0.0,12,inn1,Boult,Boult,Trent Boult,2.0,0.0,21.0,0.0,0.0,5.0,10.5,10.0,Trent Boult,10.0,,Trent Boult,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,D Chahar,Did not bat,0,0,0,0,0.0,12,inn1,D Chahar,Chahar,Deepak Chahar,3.0,0.0,24.0,1.0,0.0,0.0,8.0,11.0,Deepak Chahar,11.0,7836.0,Deepak Chahar,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,D Chahar,Did not bat,0,0,0,0,0.0,12,inn1,D Chahar,Chahar,Deepak Chahar,3.0,0.0,24.0,1.0,0.0,0.0,8.0,11.0,Deepak Chahar,11.0,,Deepak Chahar,Mumbai Indians 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Jake Fraser-McGurk,c Will Jacks b D Chahar,0,1,0,0,0.0,1,inn2,Jake Fraser-McGurk,McGurk,,,,,,,,,,,1.0,14501.0,Jake Fraser-McGurk,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Abishek Porel,c Naman Dhir b Karn Sharma,33,25,3,1,132.0,2,inn2,Abishek Porel,Porel,,,,,,,,,,,2.0,24326.0,Abishek Porel,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Abishek Porel,c Naman Dhir b Karn Sharma,33,25,3,1,132.0,2,inn2,Abishek Porel,Porel,,,,,,,,,,,2.0,24326.0,Abishek Porel (wk),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Karun Nair,b Santner,89,40,12,5,222.5,3,inn2,Karun Nair,Nair,,,,,,,,,,,3.0,8257.0,Karun Nair,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,KL Rahul (wk),c and b Karn Sharma,15,13,1,0,115.38,4,inn2,KL Rahul,Rahul,,,,,,,,,,,4.0,8733.0,KL Rahul (wk),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,KL Rahul (wk),c and b Karn Sharma,15,13,1,0,115.38,4,inn2,KL Rahul,Rahul,,,,,,,,,,,4.0,8733.0,KL Rahul,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Axar Patel (c),c Suryakumar Yadav b Bumrah,9,6,2,0,150.0,5,inn2,Axar Patel,apatel,Axar (c),2.0,0.0,19.0,0.0,0.0,0.0,9.5,7.0,Axar,5.0,8808.0,Axar Patel (c),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Tristan Stubbs,c Naman Dhir b Karn Sharma,1,4,0,0,25.0,6,inn2,Tristan Stubbs,Stubbs,,,,,,,,,,,6.0,19243.0,Tristan Stubbs,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Ashutosh Sharma,run out (Will Jacks/Rickelton),17,14,2,0,121.43,7,inn2,Ashutosh Sharma,asharma,,,,,,,,,,,7.0,13497.0,Ashutosh Sharma,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Vipraj Nigam,st Rickelton b Santner,14,8,1,1,175.0,8,inn2,Vipraj Nigam,Nigam,Vipraj Nigam,4.0,0.0,41.0,2.0,0.0,2.0,10.2,9.0,Vipraj Nigam,8.0,1431811.0,Vipraj Nigam,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Mitchell Starc,not out,1,1,0,0,100.0,9,inn2,Mitchell Starc,Starc,Mitchell Starc,3.0,0.0,43.0,0.0,0.0,1.0,14.3,11.0,Mitchell Starc,9.0,7710.0,Mitchell Starc,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Kuldeep Yadav,run out ((sub)Raj Bawa/Rickelton),1,1,0,0,100.0,10,inn2,Kuldeep Yadav,kyadav,Kuldeep Yadav,4.0,0.0,23.0,2.0,0.0,0.0,5.8,8.0,Kuldeep Yadav,10.0,8292.0,Kuldeep Yadav,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Mukesh Kumar,Did not bat,0,0,0,0,0.0,12,inn2,Mukesh Kumar,mkumar,Mukesh Kumar,4.0,0.0,38.0,1.0,0.0,1.0,9.5,10.0,Mukesh Kumar,10.0,10754.0,Mukesh Kumar,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115140,Mumbai Indians vs Delhi Capitals, 29th Match,Mumbai Indians won by 12 runs,MI,DC,14-Apr,,Mohit Sharma,run out (Santner),0,1,0,0,0.0,11,inn2,Mohit Sharma,msharma,Mohit Sharma,3.0,0.0,40.0,0.0,0.0,1.0,13.3,6.0,Mohit Sharma,11.0,8181.0,Mohit Sharma,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Markram,c Tripathi b Khaleel Ahmed,6,6,1,0,100.0,1,inn1,Markram,Markram,Aiden Markram,4.0,0.0,25.0,1.0,0.0,0.0,6.2,6.0,Aiden Markram,1.0,9582.0,Aiden Markram,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Mitchell Marsh,b Ravindra Jadeja,30,25,2,2,120.0,2,inn1,Mitchell Marsh,Marsh,,,,,,,,,,,2.0,6250.0,Mitchell Marsh,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Pooran,lbw b Anshul Kamboj,8,9,2,0,88.89,3,inn1,Pooran,Pooran,,,,,,,,,,,3.0,9406.0,Nicholas Pooran,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Pant (c & wk),c Dhoni b Matheesha Pathirana,63,49,4,4,128.57,4,inn1,Pant,Pant,,,,,,,,,,,4.0,10744.0,Rishabh Pant (c & wk),Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Ayush Badoni,st Dhoni b Ravindra Jadeja,22,17,1,2,129.41,5,inn1,Ayush Badoni,Badoni,,,,,,,,,,,5.0,13907.0,Ayush Badoni,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Abdul Samad,run out (Dhoni),20,11,0,2,181.82,6,inn1,Abdul Samad,Samad,,,,,,,,,,,6.0,14628.0,Abdul Samad,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Ravi Bishnoi,Did not bat,0,0,0,0,0.0,12,inn1,Ravi Bishnoi,Bishnoi,Ravi Bishnoi,3.0,0.0,18.0,2.0,0.0,2.0,6.0,7.0,Ravi Bishnoi,7.0,14659.0,Ravi Bishnoi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,David Miller,not out,0,0,0,0,0.0,7,inn1,David Miller,Miller,,,,,,,,,,,7.0,6349.0,David Miller,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Thakur,c Shaik Rasheed b Matheesha Pathirana,6,4,1,0,150.0,8,inn1,Thakur,Thakur,Shardul Thakur,4.0,0.0,56.0,0.0,1.0,3.0,14.0,11.0,Shardul Thakur,8.0,8683.0,Shardul Thakur,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Avesh Khan,Did not bat,0,0,0,0,0.0,12,inn1,Avesh Khan,a2khan,Avesh Khan,3.3,0.0,32.0,1.0,0.0,1.0,9.1,8.0,Avesh Khan,8.0,9781.0,Avesh Khan,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Digvesh Rathi,Did not bat,0,0,0,0,0.0,12,inn1,Digvesh Rathi,rathi,Digvesh Singh Rathi,4.0,0.0,23.0,1.0,0.0,2.0,5.8,9.0,Digvesh Singh Rathi,9.0,1448289.0,Digvesh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Digvesh Rathi,Did not bat,0,0,0,0,0.0,12,inn1,Digvesh Rathi,rathi,Digvesh Singh Rathi,4.0,0.0,23.0,1.0,0.0,2.0,5.8,9.0,Digvesh Singh Rathi,9.0,1448289.0,Digvesh Singh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Akash Deep,Did not bat,0,0,0,0,0.0,12,inn1,Akash Deep,Deep,Akash Deep,1.0,0.0,13.0,0.0,0.0,0.0,13.0,10.0,Akash Deep,10.0,14726.0,Akash Deep,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Shaik Rasheed,c Pooran b Avesh Khan,27,19,6,0,142.11,1,inn2,Shaik Rasheed,Rasheed,,,,,,,,,,,1.0,22571.0,Shaik Rasheed,Chennai Super Kings 
INDIAN PREMIER LEAGUE 2025,115149,Lucknow Super Giants vs Chennai Super Kings, 30th Match,Chennai Super Kings won by 5 wkts,LSG,CSK,15-Apr,,Shaik Rasheed,c Pooran b Avesh Khan,27,19,6,0,142.11,1,inn2,Shaik Rasheed,Rasheed,,,,,,,,,,,1.0,,Shaik Rasheed,Chennai Super Kings 
